"tmax" "tmin" "tmean" "td" "precip" "ETo.Kc" "precip.month.byday" "Eff.R" "IRR" "ETo_mm"
"1982-02-09" 25.15419996 9.408874497 17.32285376 15.74532547 0 4.34116624337399 0.2680332415 0 4.34116624337399 3.4729329946992
"1982-02-10" 23.51500356 8.246848092 15.92285415 15.26815547 0 4.13039894338413 0.2680332415 0 4.13039894338413 3.30431915470731
"1982-02-11" 24.65918386 10.54579447 17.64785262 14.11338939 0 4.20071693809561 0.2680332415 0 4.20071693809561 3.36057355047649
"1982-02-12" 25.45023573 13.27826499 19.40785476 12.17197075 0.521877812 4.12082846507066 0.2680332415 0 4.12082846507066 3.29666277205653
"1982-02-13" 25.58066976 12.14973926 18.91285392 13.43093051 2.766029343 4.29832111866137 0.2680332415 0 4.29832111866137 3.4386568949291
"1982-02-14" 26.56251943 12.27802753 19.46285315 14.28449191 0 4.52792628496495 0.2680332415 0 4.52792628496495 3.62234102797196
"1982-02-15" 25.93516767 11.92630385 18.97285338 14.00886383 0 4.45334384402275 0.2680332415 0 4.45334384402275 3.5626750752182
"1982-02-16" 25.15887869 13.69571876 19.47285338 11.46315994 0 4.10932729373607 0.2680332415 0 4.10932729373607 3.28746183498886
"1982-02-17" 25.1745323 12.7422285 19.00285407 12.43230381 0.110381125 1.56494791416635 0.2680332415 0 1.56494791416635 3.40206068297033
"1982-02-18" 26.34202993 12.27887153 19.35285445 14.06315841 0 1.69100131554264 0.2680332415 0 1.69100131554264 3.67608981639703
"1982-02-19" 28.15707815 12.85421084 20.54785415 15.30286732 0 1.83232707371488 0.2680332415 0 1.83232707371488 3.98331972546712
"1982-02-20" 28.66947591 12.11577987 20.43785353 16.55369605 0 1.91239573529319 0.2680332415 0 1.91239573529319 4.15738203324606
"1982-02-21" 30.26827085 14.24663352 22.29785415 16.02163734 0 1.98548802767283 0.2680332415 0 1.98548802767283 4.3162783210279
"1982-02-22" 29.19795454 12.39332866 20.83785506 16.80462589 0 1.97182957073609 0.2680332415 0 1.97182957073609 4.28658602333933
"1982-02-23" 26.19261015 10.48088072 18.38285323 15.71172943 0 1.79679289282539 0.2680332415 0 1.79679289282539 3.90607150614215
"1982-02-24" 25.03547132 9.774572358 17.44785376 15.26089896 0 1.73595304772372 0.2680332415 0 1.73595304772372 3.77381097331243
"1982-02-25" 25.58696401 9.441184983 17.55785437 16.14577903 0 1.80240415559222 0.2680332415 0 1.80240415559222 3.91826990346136
"1982-02-26" 26.50453985 9.808063493 18.19785376 16.69647636 0 1.87774081010924 0.2680332415 0 1.87774081010924 4.08204523936792
"1982-02-27" 27.71270597 11.75906943 19.77785369 15.95363655 0 1.92799292106911 0.2680332415 0 1.92799292106911 4.19128895884588
"1982-02-28" 27.37019575 13.05769252 20.25785323 14.31250324 0 1.8609243168796 0.2680332415 0 1.8609243168796 4.04548764539044
"1982-03-01" 28.84362206 14.58104043 21.91096976 14.26258163 2.437062075 1.95031210939595 1.69977644832258 0 1.95031210939595 4.23980893346947
"1982-03-02" 28.09196457 16.21080022 22.35096839 11.88116435 0.724371977 1.81080576285544 1.69977644832258 0 1.81080576285544 3.93653426707705
"1982-03-03" 27.65719017 11.83830457 19.94596961 15.8188856 11.46822987 1.97623914566389 1.69977644832258 0 1.97623914566389 4.29617205579107
"1982-03-04" 26.65458473 11.22215181 19.13596824 15.43243292 0 1.92160506405698 1.69977644832258 0 1.92160506405698 4.17740231316734
"1982-03-05" 25.71251282 13.70014291 19.90596869 12.01236991 4.441965085 1.74108220767569 1.69977644832258 0 1.74108220767569 3.78496132103412
"1982-03-06" 22.13219628 13.56859689 18.05096915 8.563599386 5.772763903 1.40605160717807 1.69977644832258 0 1.40605160717807 3.05663392864797
"1982-03-07" 24.32468208 11.36031728 18.04096892 12.9643648 14.20091091 1.73973868893943 1.69977644832258 0 1.73973868893943 3.78204062812919
"1982-03-08" 25.75513634 11.15224271 18.65096953 14.60289363 0 1.88882591562101 1.69977644832258 0 1.88882591562101 4.10614329482828
